"Date","Scheduled_Start","Scheduled_End","Actual_Start","Actual_End","Machine_ID","Job_ID","Operation_Type","Material_Used","Processing_Time","Energy_Consumption","Machine_Availability","Job_Status","Optimization_Category"
"22/03/2023","13:40:00","14:50:00","13:40:00","14:50:00","M01","J611","Lathe","2.38","70","7.41","80","Failed","Low Efficiency"
"22/03/2023","13:50:00","15:32:00","13:50:00","15:32:00","M03","J612","Lathe","1.55","102","14","80","Failed","Low Efficiency"
"22/03/2023","14:00:00","15:06:00","14:01:00","15:07:00","M03","J613","Additive","4.02","66","6.01","84","Completed","High Efficiency"
"22/03/2023","14:10:00","15:27:00","14:10:00","15:27:00","M01","J614","Lathe","4.24","77","5.71","81","Completed","High Efficiency"
"22/03/2023","14:20:00","15:13:00","14:44:00","15:37:00","M02","J615","Milling","3.24","53","12.27","81","Delayed","Low Efficiency"
"22/03/2023","14:30:00","15:15:00","14:30:00","15:15:00","M01","J616","Additive","1.45","45","6.11","93","Failed","Low Efficiency"
"22/03/2023","14:40:00","15:46:00","14:39:00","15:45:00","M01","J617","Drilling","2.09","66","11.05","91","Completed","Low Efficiency"
"22/03/2023","14:50:00","16:24:00","14:51:00","16:25:00","M02","J618","Lathe","3.83","94","13.39","84","Completed","Moderate Efficiency"
"22/03/2023","15:00:00","16:54:00","15:19:00","17:13:00","M01","J619","Grinding","1.04","114","11.61","98","Delayed","Low Efficiency"
"22/03/2023","15:10:00","17:02:00","15:12:00","17:04:00","M01","J620","Additive","3.85","112","13.5","85","Completed","Moderate Efficiency"
"22/03/2023","15:20:00","16:18:00","15:17:00","16:15:00","M05","J621","Drilling","4.68","58","8.91","87","Completed","Low Efficiency"
"22/03/2023","15:30:00","17:17:00","15:58:00","17:45:00","M03","J622","Grinding","1.93","107","2.24","80","Delayed","Low Efficiency"
"22/03/2023","15:40:00","17:29:00","15:40:00","17:29:00","M04","J623","Grinding","2.43","109","9.16","81","Completed","High Efficiency"
"22/03/2023","15:50:00","16:19:00","15:52:00","16:21:00","M03","J624","Additive","1.92","29","14.55","91","Completed","Moderate Efficiency"
"22/03/2023","16:00:00","17:10:00","16:30:00","17:40:00","M01","J625","Drilling","3.36","70","11.67","94","Delayed","Low Efficiency"
"22/03/2023","16:10:00","17:02:00","16:07:00","16:59:00","M05","J626","Drilling","3.13","52","2.68","82","Completed","Low Efficiency"
"22/03/2023","16:20:00","17:32:00","16:17:00","17:29:00","M01","J627","Grinding","3.22","72","3.4","85","Completed","Low Efficiency"
"22/03/2023","16:30:00","18:29:00","16:26:00","18:25:00","M02","J628","Drilling","1.5","119","6.85","84","Completed","Low Efficiency"
"22/03/2023","16:40:00","18:32:00","17:06:00","18:58:00","M03","J629","Milling","1.3","112","2.94","93","Delayed","Low Efficiency"
"22/03/2023","16:50:00","17:29:00","17:13:00","17:52:00","M05","J630","Additive","4.02","39","6.18","93","Delayed","Low Efficiency"
"22/03/2023","17:00:00","18:45:00","16:59:00","18:44:00","M01","J631","Lathe","4.54","105","2.63","97","Completed","Low Efficiency"
"22/03/2023","17:10:00","18:01:00","17:09:00","18:00:00","M01","J632","Grinding","2.1","51","13.64","85","Completed","Low Efficiency"
"22/03/2023","17:20:00","18:58:00","17:46:00","19:24:00","M03","J633","Milling","4.42","98","14.08","97","Delayed","Low Efficiency"
"22/03/2023","17:30:00","18:57:00","17:27:00","18:54:00","M03","J634","Drilling","3.26","87","9.49","80","Completed","Low Efficiency"
"22/03/2023","17:40:00","19:23:00","17:40:00","19:23:00","M04","J635","Milling","1.54","103","7.9","80","Failed","Low Efficiency"
"22/03/2023","17:50:00","19:03:00","18:12:00","19:25:00","M05","J636","Milling","1.45","73","4.36","80","Delayed","Low Efficiency"
"22/03/2023","18:00:00","19:25:00","18:00:00","19:25:00","M04","J637","Grinding","2.13","85","13.13","89","Failed","Low Efficiency"
"22/03/2023","18:10:00","19:43:00","18:06:00","19:39:00","M05","J638","Drilling","3.8","93","4.06","88","Completed","Low Efficiency"
"22/03/2023","18:20:00","20:02:00","18:44:00","20:26:00","M05","J639","Grinding","1.37","102","2.21","82","Delayed","Low Efficiency"
"22/03/2023","18:30:00","19:06:00","18:34:00","19:10:00","M01","J640","Lathe","1.78","36","6.59","86","Completed","High Efficiency"
"22/03/2023","18:40:00","20:33:00","19:10:00","21:03:00","M01","J641","Grinding","2.8","113","3.17","85","Delayed","Low Efficiency"
"22/03/2023","18:50:00","19:33:00","19:14:00","19:57:00","M04","J642","Lathe","4.66","43","11.89","90","Delayed","Low Efficiency"
"22/03/2023","19:00:00","20:01:00","19:28:00","20:29:00","M05","J643","Grinding","4.74","61","5.82","91","Delayed","Low Efficiency"
"22/03/2023","19:10:00","20:37:00","19:14:00","20:41:00","M02","J644","Drilling","4.04","87","14.09","89","Completed","Moderate Efficiency"
"22/03/2023","19:20:00","20:10:00","19:33:00","20:23:00","M01","J645","Milling","2.32","50","8.42","89","Delayed","Low Efficiency"
"22/03/2023","19:30:00","21:28:00","19:30:00","21:28:00","M02","J646","Additive","3.69","118","4.63","84","Failed","Low Efficiency"
"22/03/2023","19:40:00","21:17:00","19:39:00","21:16:00","M05","J647","Grinding","2.44","97","14.54","98","Completed","Low Efficiency"
"22/03/2023","19:50:00","20:46:00","19:53:00","20:49:00","M01","J648","Additive","1.71","56","11","90","Completed","Moderate Efficiency"
"22/03/2023","20:00:00","20:57:00","20:21:00","21:18:00","M03","J649","Additive","1.69","57","2.81","96","Delayed","Low Efficiency"
"22/03/2023","20:10:00","21:50:00","20:13:00","21:53:00","M04","J650","Drilling","1.34","100","9.56","85","Completed","Moderate Efficiency"
"22/03/2023","20:20:00","20:57:00","20:39:00","21:16:00","M01","J651","Drilling","3.41","37","6.08","84","Delayed","Low Efficiency"
"22/03/2023","20:30:00","20:55:00","20:35:00","21:00:00","M01","J652","Additive","2.29","25","3.47","85","Completed","High Efficiency"
"22/03/2023","20:40:00","21:01:00","21:08:00","21:29:00","M04","J653","Drilling","1.59","21","12.56","81","Delayed","Low Efficiency"
"22/03/2023","20:50:00","21:49:00","21:04:00","22:03:00","M02","J654","Drilling","2.03","59","3.42","93","Delayed","Low Efficiency"
"22/03/2023","21:00:00","21:46:00","20:59:00","21:45:00","M04","J655","Milling","4.76","46","4.61","89","Completed","Low Efficiency"
"22/03/2023","21:10:00","21:33:00","21:10:00","21:33:00","M02","J656","Grinding","3.68","23","8.99","87","Completed","High Efficiency"
"22/03/2023","21:20:00","23:01:00","21:20:00","23:01:00","M03","J657","Grinding","3.91","101","10.7","95","Completed","Moderate Efficiency"
"22/03/2023","21:30:00","22:30:00","21:57:00","22:57:00","M02","J658","Drilling","4.08","60","2.94","90","Delayed","Low Efficiency"
"22/03/2023","21:40:00","22:41:00","21:50:00","22:51:00","M03","J659","Milling","1.18","61","14.09","87","Delayed","Low Efficiency"
"22/03/2023","21:50:00","23:50:00","22:20:00","00:20:00","M01","J660","Milling","4.59","120","3.14","93","Delayed","Low Efficiency"
"22/03/2023","22:00:00","23:19:00","21:57:00","23:16:00","M04","J661","Lathe","3.82","79","13.23","96","Completed","Low Efficiency"
"22/03/2023","22:10:00","22:40:00","22:32:00","23:02:00","M03","J662","Milling","1.73","30","4.05","93","Delayed","Low Efficiency"
"22/03/2023","22:20:00","00:12:00","22:34:00","00:26:00","M03","J663","Lathe","1.83","112","9.51","80","Delayed","Low Efficiency"
"22/03/2023","22:30:00","00:07:00","22:31:00","00:08:00","M05","J664","Additive","4.86","97","2.25","86","Completed","Optimal Efficiency"
"22/03/2023","22:40:00","23:25:00","22:40:00","23:25:00","M02","J665","Lathe","1.12","45","7.92","97","Completed","High Efficiency"
"22/03/2023","22:50:00","00:01:00","22:47:00","23:58:00","M01","J666","Additive","2.92","71","2.99","97","Completed","Low Efficiency"
"22/03/2023","23:00:00","00:11:00","23:04:00","00:15:00","M01","J667","Milling","2.63","71","6.57","97","Completed","High Efficiency"
"22/03/2023","23:10:00","23:39:00","23:06:00","23:35:00","M01","J668","Additive","3.36","29","11.77","94","Completed","Low Efficiency"
"22/03/2023","23:20:00","23:59:00","23:15:00","23:54:00","M03","J669","Additive","3.22","39","5.85","94","Completed","Low Efficiency"
"22/03/2023","23:30:00","00:54:00","23:31:00","00:55:00","M01","J670","Grinding","4.21","84","10.61","91","Completed","Moderate Efficiency"
"22/03/2023","23:40:00","01:36:00","23:40:00","01:36:00","M02","J671","Drilling","3","116","8.84","91","Completed","High Efficiency"
"22/03/2023","23:50:00","00:20:00","00:00:00","00:30:00","M02","J672","Grinding","1.72","30","7.5","81","Delayed","Low Efficiency"
"23/03/2023","00:00:00","01:42:00","00:10:00","01:52:00","M02","J673","Grinding","2.43","102","9.49","84","Delayed","Low Efficiency"
"23/03/2023","00:10:00","01:49:00","00:12:00","01:51:00","M03","J674","Additive","4.68","99","6.84","82","Completed","High Efficiency"
"23/03/2023","00:20:00","00:45:00","00:20:00","00:45:00","M03","J675","Grinding","3.67","25","4.14","96","Failed","Low Efficiency"
"23/03/2023","00:30:00","02:18:00","00:47:00","02:35:00","M01","J676","Milling","1.37","108","12.39","83","Delayed","Low Efficiency"
"23/03/2023","00:40:00","02:31:00","01:04:00","02:55:00","M02","J677","Additive","4.61","111","10.3","89","Delayed","Low Efficiency"
"23/03/2023","00:50:00","01:48:00","01:13:00","02:11:00","M03","J678","Additive","4.05","58","14.55","97","Delayed","Low Efficiency"
"23/03/2023","01:00:00","02:16:00","00:58:00","02:14:00","M01","J679","Drilling","1.65","76","10.69","88","Completed","Low Efficiency"
"23/03/2023","01:10:00","01:34:00","01:12:00","01:36:00","M02","J680","Additive","3.12","24","11.09","86","Completed","Moderate Efficiency"
"23/03/2023","01:20:00","02:27:00","01:16:00","02:23:00","M04","J681","Grinding","4.08","67","11.06","81","Completed","Low Efficiency"
"23/03/2023","01:30:00","02:16:00","01:26:00","02:12:00","M03","J682","Milling","1.73","46","4.04","85","Completed","Low Efficiency"
"23/03/2023","01:40:00","02:26:00","01:35:00","02:21:00","M04","J683","Grinding","2.22","46","6.99","90","Completed","Low Efficiency"
"23/03/2023","01:50:00","02:18:00","01:46:00","02:14:00","M03","J684","Grinding","1.46","28","13.43","96","Completed","Low Efficiency"
"23/03/2023","02:00:00","03:21:00","02:01:00","03:22:00","M03","J685","Additive","4.39","81","10.4","91","Completed","Moderate Efficiency"
"23/03/2023","02:10:00","02:47:00","02:15:00","02:52:00","M03","J686","Milling","4.76","37","5.02","98","Completed","High Efficiency"
"23/03/2023","02:20:00","03:38:00","02:20:00","03:38:00","M02","J687","Drilling","1.84","78","11.24","82","Failed","Low Efficiency"
"23/03/2023","02:30:00","03:32:00","02:28:00","03:30:00","M01","J688","Milling","4.75","62","7.47","89","Completed","Low Efficiency"
"23/03/2023","02:40:00","03:05:00","02:44:00","03:09:00","M03","J689","Lathe","1.17","25","5.92","85","Completed","High Efficiency"
"23/03/2023","02:50:00","03:30:00","03:03:00","03:43:00","M05","J690","Lathe","3.73","40","10.82","94","Delayed","Low Efficiency"
"23/03/2023","03:00:00","04:27:00","02:56:00","04:23:00","M05","J691","Milling","3.48","87","4.38","97","Completed","Low Efficiency"
"23/03/2023","03:10:00","04:33:00","03:11:00","04:34:00","M01","J692","Drilling","4.66","83","4.07","89","Completed","High Efficiency"
"23/03/2023","03:20:00","04:19:00","03:15:00","04:14:00","M03","J693","Lathe","4.51","59","3.23","85","Completed","Low Efficiency"
"23/03/2023","03:30:00","03:53:00","03:34:00","03:57:00","M01","J694","Drilling","2.77","23","9.15","94","Completed","Moderate Efficiency"
"23/03/2023","03:40:00","05:00:00","04:09:00","05:29:00","M01","J695","Milling","3.71","80","8.73","96","Delayed","Low Efficiency"
"23/03/2023","03:50:00","05:44:00","04:18:00","06:12:00","M01","J696","Lathe","1.81","114","8.34","89","Delayed","Low Efficiency"
"23/03/2023","04:00:00","05:14:00","04:12:00","05:26:00","M04","J697","Grinding","2.08","74","7.6","90","Delayed","Low Efficiency"
"23/03/2023","04:10:00","05:06:00","04:30:00","05:26:00","M05","J698","Milling","2.46","56","13.15","82","Delayed","Low Efficiency"
"23/03/2023","04:20:00","05:20:00","04:20:00","05:20:00","M03","J699","Lathe","3.94","60","8.62","96","Failed","Low Efficiency"
"23/03/2023","04:30:00","06:15:00","04:25:00","06:10:00","M01","J700","Drilling","3.16","105","8.39","90","Completed","Low Efficiency"
"23/03/2023","04:40:00","06:34:00","04:40:00","06:34:00","M02","J701","Additive","2.37","114","6.02","96","Failed","Low Efficiency"
"23/03/2023","04:50:00","05:35:00","05:02:00","05:47:00","M05","J702","Lathe","3.85","45","14.9","94","Delayed","Low Efficiency"
"23/03/2023","05:00:00","05:41:00","05:05:00","05:46:00","M01","J703","Additive","1.08","41","7.52","99","Completed","Moderate Efficiency"
"23/03/2023","05:10:00","05:49:00","05:26:00","06:05:00","M05","J704","Lathe","4.1","39","9.13","87","Delayed","Low Efficiency"
"23/03/2023","05:20:00","06:45:00","05:20:00","06:45:00","M03","J705","Lathe","3.45","85","5.62","93","Failed","Low Efficiency"
"23/03/2023","05:30:00","06:55:00","05:29:00","06:54:00","M03","J706","Drilling","1.2","85","8.14","86","Completed","Low Efficiency"
"23/03/2023","05:40:00","06:21:00","05:52:00","06:33:00","M04","J707","Milling","4.77","41","6.24","95","Delayed","Low Efficiency"
"23/03/2023","05:50:00","07:24:00","06:18:00","07:52:00","M05","J708","Lathe","4.73","94","6.32","91","Delayed","Low Efficiency"
"23/03/2023","06:00:00","07:21:00","06:00:00","07:21:00","M04","J709","Lathe","4.37","81","13.22","85","Failed","Low Efficiency"
"23/03/2023","06:10:00","07:27:00","06:08:00","07:25:00","M02","J710","Grinding","1.76","77","12.33","92","Completed","Low Efficiency"
"23/03/2023","06:20:00","06:58:00","06:18:00","06:56:00","M04","J711","Grinding","2.54","38","11.54","84","Completed","Low Efficiency"
"23/03/2023","06:30:00","07:50:00","06:31:00","07:51:00","M03","J712","Drilling","1.35","80","12.83","99","Completed","Moderate Efficiency"
"23/03/2023","06:40:00","08:00:00","06:40:00","08:00:00","M05","J713","Milling","2.52","80","13.55","81","Failed","Low Efficiency"
"23/03/2023","06:50:00","07:32:00","07:14:00","07:56:00","M04","J714","Milling","1.5","42","5.4","91","Delayed","Low Efficiency"
"23/03/2023","07:00:00","07:51:00","07:02:00","07:53:00","M05","J715","Lathe","4.22","51","4.22","80","Completed","High Efficiency"
"23/03/2023","07:10:00","07:37:00","07:14:00","07:41:00","M05","J716","Additive","3.67","27","3.19","85","Completed","High Efficiency"
"23/03/2023","07:20:00","08:56:00","07:20:00","08:56:00","M02","J717","Drilling","3.22","96","4.28","80","Failed","Low Efficiency"
"23/03/2023","07:30:00","09:11:00","07:31:00","09:12:00","M04","J718","Additive","1.79","101","5.32","80","Completed","High Efficiency"
"23/03/2023","07:40:00","09:12:00","07:41:00","09:13:00","M04","J719","Milling","3.19","92","4.96","85","Completed","High Efficiency"
"23/03/2023","07:50:00","09:21:00","07:48:00","09:19:00","M01","J720","Additive","1.24","91","2.78","86","Completed","Low Efficiency"
"23/03/2023","08:00:00","09:06:00","08:25:00","09:31:00","M02","J721","Lathe","3.07","66","7.93","94","Delayed","Low Efficiency"
"23/03/2023","08:10:00","08:50:00","08:15:00","08:55:00","M04","J722","Drilling","2.43","40","14.48","80","Completed","Moderate Efficiency"
"23/03/2023","08:20:00","10:19:00","08:20:00","10:19:00","M04","J723","Lathe","2.2","119","4.56","81","Failed","Low Efficiency"
"23/03/2023","08:30:00","09:02:00","08:32:00","09:04:00","M01","J724","Additive","2.69","32","9.08","97","Completed","Moderate Efficiency"
"23/03/2023","08:40:00","10:37:00","08:39:00","10:36:00","M04","J725","Lathe","4.78","117","12.68","87","Completed","Low Efficiency"
"23/03/2023","08:50:00","10:47:00","08:50:00","10:47:00","M05","J726","Grinding","1.51","117","5.72","90","Failed","Low Efficiency"
"23/03/2023","09:00:00","09:30:00","09:11:00","09:41:00","M01","J727","Grinding","2.08","30","12.34","84","Delayed","Low Efficiency"
"23/03/2023","09:10:00","10:17:00","09:34:00","10:41:00","M03","J728","Additive","4.48","67","6.24","94","Delayed","Low Efficiency"
"23/03/2023","09:20:00","10:09:00","09:47:00","10:36:00","M04","J729","Lathe","4.22","49","4.45","96","Delayed","Low Efficiency"
"23/03/2023","09:30:00","11:29:00","09:27:00","11:26:00","M02","J730","Additive","4.63","119","2.06","97","Completed","Low Efficiency"
"23/03/2023","09:40:00","11:35:00","09:38:00","11:33:00","M02","J731","Additive","2.94","115","13.99","97","Completed","Low Efficiency"
"23/03/2023","09:50:00","10:21:00","09:47:00","10:18:00","M04","J732","Drilling","2.07","31","2.33","82","Completed","Low Efficiency"
"23/03/2023","10:00:00","11:22:00","09:56:00","11:18:00","M02","J733","Lathe","4.02","82","6.14","81","Completed","Low Efficiency"
"23/03/2023","10:10:00","11:21:00","10:37:00","11:48:00","M02","J734","Lathe","4.08","71","8.52","82","Delayed","Low Efficiency"
"23/03/2023","10:20:00","11:14:00","10:16:00","11:10:00","M01","J735","Milling","4.41","54","6.6","84","Completed","Low Efficiency"
"23/03/2023","10:30:00","10:57:00","10:29:00","10:56:00","M05","J736","Grinding","2.13","27","6.99","94","Completed","Low Efficiency"
"23/03/2023","10:40:00","11:00:00","10:38:00","10:58:00","M05","J737","Lathe","2.04","20","10.93","87","Completed","Low Efficiency"
"23/03/2023","10:50:00","12:04:00","10:50:00","12:04:00","M01","J738","Additive","2.97","74","14.94","85","Failed","Low Efficiency"
"23/03/2023","11:00:00","12:38:00","10:56:00","12:34:00","M04","J739","Additive","2.11","98","11.77","97","Completed","Low Efficiency"
"23/03/2023","11:10:00","12:08:00","11:12:00","12:10:00","M01","J740","Additive","4.6","58","11.98","94","Completed","Moderate Efficiency"
"23/03/2023","11:20:00","11:58:00","11:20:00","11:58:00","M01","J741","Drilling","3.46","38","12.99","93","Failed","Low Efficiency"
"23/03/2023","11:30:00","12:45:00","11:31:00","12:46:00","M01","J742","Additive","1.17","75","12.89","84","Completed","Moderate Efficiency"
"23/03/2023","11:40:00","12:33:00","11:40:00","12:33:00","M04","J743","Drilling","2.52","53","6.9","87","Failed","Low Efficiency"
"23/03/2023","11:50:00","13:28:00","11:53:00","13:31:00","M02","J744","Lathe","3.2","98","7.96","86","Completed","High Efficiency"
"23/03/2023","12:00:00","12:35:00","12:16:00","12:51:00","M03","J745","Drilling","2.97","35","5.72","88","Delayed","Low Efficiency"
"23/03/2023","12:10:00","12:40:00","12:13:00","12:43:00","M03","J746","Milling","1.14","30","7.66","96","Completed","High Efficiency"
"23/03/2023","12:20:00","12:56:00","12:25:00","13:01:00","M05","J747","Lathe","2.57","36","13.05","80","Completed","Moderate Efficiency"
"23/03/2023","12:30:00","14:04:00","12:46:00","14:20:00","M02","J748","Milling","2.43","94","6.97","87","Delayed","Low Efficiency"
"23/03/2023","12:40:00","13:49:00","12:58:00","14:07:00","M02","J749","Grinding","1.56","69","12.09","90","Delayed","Low Efficiency"
"23/03/2023","12:50:00","14:04:00","12:53:00","14:07:00","M05","J750","Drilling","1.7","74","7.82","93","Completed","High Efficiency"
"23/03/2023","13:00:00","14:30:00","12:56:00","14:26:00","M05","J751","Drilling","3.87","90","2.72","87","Completed","Low Efficiency"
"23/03/2023","13:10:00","15:00:00","13:37:00","15:27:00","M04","J752","Lathe","4.64","110","12.13","98","Delayed","Low Efficiency"
"23/03/2023","13:20:00","14:10:00","13:20:00","14:10:00","M01","J753","Grinding","1.51","50","3.29","87","Failed","Low Efficiency"
"23/03/2023","13:30:00","15:27:00","13:26:00","15:23:00","M02","J754","Milling","3.57","117","8.53","98","Completed","Low Efficiency"
"23/03/2023","13:40:00","15:40:00","13:56:00","15:56:00","M04","J755","Grinding","2.89","120","10.96","97","Delayed","Low Efficiency"
"23/03/2023","13:50:00","14:19:00","13:48:00","14:17:00","M03","J756","Grinding","4.24","29","11.47","83","Completed","Low Efficiency"
"23/03/2023","14:00:00","15:07:00","13:57:00","15:04:00","M04","J757","Grinding","1.74","67","7.84","82","Completed","Low Efficiency"
"23/03/2023","14:10:00","14:42:00","14:15:00","14:47:00","M04","J758","Drilling","1.9","32","2.32","92","Completed","High Efficiency"
"23/03/2023","14:20:00","16:13:00","14:40:00","16:33:00","M04","J759","Drilling","1.12","113","12.41","84","Delayed","Low Efficiency"
"23/03/2023","14:30:00","14:56:00","14:30:00","14:56:00","M02","J760","Drilling","1.66","26","6.33","85","Completed","High Efficiency"
"23/03/2023","14:40:00","16:07:00","14:43:00","16:10:00","M03","J761","Milling","1.83","87","6.72","90","Completed","High Efficiency"
"23/03/2023","14:50:00","16:06:00","14:52:00","16:08:00","M04","J762","Lathe","4.14","76","11.27","99","Completed","Moderate Efficiency"
"23/03/2023","15:00:00","16:24:00","15:00:00","16:24:00","M05","J763","Additive","2.65","84","11.37","82","Failed","Low Efficiency"
"23/03/2023","15:10:00","16:47:00","15:13:00","16:50:00","M04","J764","Grinding","4.25","97","3.23","82","Completed","High Efficiency"
"23/03/2023","15:20:00","15:41:00","15:20:00","15:41:00","M03","J765","Lathe","3.92","21","12.69","81","Failed","Low Efficiency"
"23/03/2023","15:30:00","17:08:00","15:47:00","17:25:00","M04","J766","Grinding","2.55","98","8.86","81","Delayed","Low Efficiency"
"23/03/2023","15:40:00","17:32:00","15:38:00","17:30:00","M03","J767","Grinding","1.83","112","3.11","95","Completed","Low Efficiency"
"23/03/2023","15:50:00","17:17:00","15:48:00","17:15:00","M04","J768","Milling","2.13","87","5.3","95","Completed","Low Efficiency"
"23/03/2023","16:00:00","16:59:00","16:04:00","17:03:00","M01","J769","Drilling","2.3","59","4.32","95","Completed","High Efficiency"
"23/03/2023","16:10:00","17:55:00","16:37:00","18:22:00","M05","J770","Grinding","4.21","105","9.96","93","Delayed","Low Efficiency"
"23/03/2023","16:20:00","18:03:00","16:16:00","17:59:00","M05","J771","Additive","3.69","103","2.21","95","Completed","Low Efficiency"
"23/03/2023","16:30:00","17:41:00","16:43:00","17:54:00","M04","J772","Milling","3.81","71","12.02","94","Delayed","Low Efficiency"
"23/03/2023","16:40:00","18:40:00","16:40:00","18:40:00","M05","J773","Grinding","1.9","120","6.96","87","Failed","Low Efficiency"
"23/03/2023","16:50:00","17:59:00","16:47:00","17:56:00","M01","J774","Additive","2.43","69","13.76","80","Completed","Low Efficiency"
"23/03/2023","17:00:00","17:34:00","17:05:00","17:39:00","M03","J775","Lathe","4.73","34","3","92","Completed","High Efficiency"
"23/03/2023","17:10:00","19:08:00","17:10:00","19:08:00","M03","J776","Milling","1.86","118","7.64","91","Completed","High Efficiency"
"23/03/2023","17:20:00","18:04:00","17:36:00","18:20:00","M02","J777","Additive","1.25","44","12.18","92","Delayed","Low Efficiency"
"23/03/2023","17:30:00","18:45:00","17:32:00","18:47:00","M03","J778","Additive","4.9","75","13.52","82","Completed","Moderate Efficiency"
"23/03/2023","17:40:00","18:44:00","17:45:00","18:49:00","M01","J779","Grinding","3.67","64","3.28","90","Completed","High Efficiency"
"23/03/2023","17:50:00","18:21:00","18:00:00","18:31:00","M03","J780","Grinding","2.3","31","14.58","88","Delayed","Low Efficiency"
"23/03/2023","18:00:00","19:43:00","17:57:00","19:40:00","M05","J781","Milling","2.8","103","8.66","92","Completed","Low Efficiency"
"23/03/2023","18:10:00","18:52:00","18:05:00","18:47:00","M02","J782","Drilling","1.99","42","7.26","81","Completed","Low Efficiency"
"23/03/2023","18:20:00","19:33:00","18:20:00","19:33:00","M01","J783","Drilling","2.84","73","12.23","93","Completed","Moderate Efficiency"
"23/03/2023","18:30:00","20:28:00","18:29:00","20:27:00","M02","J784","Additive","4.55","118","7.16","96","Completed","Low Efficiency"
"23/03/2023","18:40:00","20:17:00","18:38:00","20:15:00","M04","J785","Lathe","4.92","97","5.17","92","Completed","Low Efficiency"
"23/03/2023","18:50:00","20:40:00","18:46:00","20:36:00","M05","J786","Drilling","3.39","110","7.71","92","Completed","Low Efficiency"
"23/03/2023","19:00:00","20:32:00","19:00:00","20:32:00","M02","J787","Grinding","4.07","92","11.17","89","Completed","Moderate Efficiency"
"23/03/2023","19:10:00","20:35:00","19:10:00","20:35:00","M04","J788","Drilling","2.78","85","5.25","95","Failed","Low Efficiency"
"23/03/2023","19:20:00","19:45:00","19:20:00","19:45:00","M02","J789","Grinding","4.76","25","13.34","97","Failed","Low Efficiency"
"23/03/2023","19:30:00","19:58:00","19:25:00","19:53:00","M05","J790","Milling","4.43","28","8.66","98","Completed","Low Efficiency"
"23/03/2023","19:40:00","21:26:00","19:36:00","21:22:00","M03","J791","Additive","3.15","106","3.13","92","Completed","Low Efficiency"
"23/03/2023","19:50:00","21:00:00","19:54:00","21:04:00","M04","J792","Additive","4.97","70","4.08","93","Completed","High Efficiency"
"23/03/2023","20:00:00","21:39:00","19:57:00","21:36:00","M03","J793","Milling","1.41","99","8.8","90","Completed","Low Efficiency"
"23/03/2023","20:10:00","21:43:00","20:40:00","22:13:00","M05","J794","Milling","3.28","93","6.66","80","Delayed","Low Efficiency"
"23/03/2023","20:20:00","22:09:00","20:36:00","22:25:00","M01","J795","Drilling","4.17","109","3.07","88","Delayed","Low Efficiency"
"23/03/2023","20:30:00","22:29:00","20:30:00","22:29:00","M01","J796","Grinding","3.76","119","11.52","97","Failed","Low Efficiency"
"23/03/2023","20:40:00","22:19:00","20:51:00","22:30:00","M02","J797","Lathe","4.21","99","2.67","94","Delayed","Low Efficiency"
"23/03/2023","20:50:00","21:34:00","20:55:00","21:39:00","M03","J798","Milling","3.76","44","10.31","89","Completed","Moderate Efficiency"
"23/03/2023","21:00:00","22:44:00","21:13:00","22:57:00","M05","J799","Milling","4.73","104","7.42","95","Delayed","Low Efficiency"
"23/03/2023","21:10:00","23:06:00","21:29:00","23:25:00","M01","J800","Milling","1.56","116","10.24","98","Delayed","Low Efficiency"
"23/03/2023","21:20:00","22:15:00","21:16:00","22:11:00","M03","J801","Drilling","1.73","55","9.06","83","Completed","Low Efficiency"
"23/03/2023","21:30:00","23:24:00","21:30:00","23:24:00","M01","J802","Drilling","2.43","114","8.67","83","Completed","High Efficiency"
"23/03/2023","21:40:00","23:24:00","21:40:00","23:24:00","M02","J803","Additive","3.26","104","9.3","94","Failed","Low Efficiency"
"23/03/2023","21:50:00","22:24:00","21:46:00","22:20:00","M03","J804","Milling","3.31","34","3.84","92","Completed","Low Efficiency"
"23/03/2023","22:00:00","22:54:00","22:05:00","22:59:00","M03","J805","Drilling","3.95","54","8.32","97","Completed","Moderate Efficiency"
"23/03/2023","22:10:00","00:00:00","22:05:00","23:55:00","M02","J806","Grinding","4.33","110","2.38","91","Completed","Low Efficiency"
"23/03/2023","22:20:00","23:59:00","22:17:00","23:56:00","M05","J807","Milling","4.11","99","7.53","85","Completed","Low Efficiency"
"23/03/2023","22:30:00","00:24:00","22:25:00","00:19:00","M05","J808","Drilling","4.73","114","10.93","84","Completed","Low Efficiency"
"23/03/2023","22:40:00","00:13:00","22:35:00","00:08:00","M01","J809","Additive","1.57","93","5.43","89","Completed","Low Efficiency"
"23/03/2023","22:50:00","00:14:00","22:48:00","00:12:00","M04","J810","Drilling","2.93","84","3.53","86","Completed","Low Efficiency"
"23/03/2023","23:00:00","23:29:00","23:05:00","23:34:00","M01","J811","Drilling","1.25","29","7.98","92","Completed","Moderate Efficiency"
"23/03/2023","23:10:00","23:34:00","23:14:00","23:38:00","M05","J812","Drilling","2.37","24","10.78","88","Completed","Moderate Efficiency"
"23/03/2023","23:20:00","01:19:00","23:21:00","01:20:00","M05","J813","Grinding","1.86","119","3.48","95","Completed","High Efficiency"
"23/03/2023","23:30:00","01:14:00","23:27:00","01:11:00","M02","J814","Additive","3.83","104","14.05","91","Completed","Low Efficiency"
