Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category
J543,M05,Lathe,2.12,87,3.37,89,22/03/2023 02:20,22/03/2023 03:47,22/03/2023 02:24,22/03/2023 03:51,Completed,High Efficiency
J544,M02,Lathe,1.3,89,5.76,89,22/03/2023 02:30,22/03/2023 03:59,22/03/2023 02:31,22/03/2023 04:00,Completed,High Efficiency
J545,M05,Lathe,4.19,50,6.67,89,22/03/2023 02:40,22/03/2023 03:30,22/03/2023 02:39,22/03/2023 03:29,Completed,Low Efficiency
J546,M04,Lathe,2.77,95,7.55,81,22/03/2023 02:50,22/03/2023 04:25,22/03/2023 02:55,22/03/2023 04:30,Completed,Moderate Efficiency
J547,M04,Lathe,2.75,100,6.39,91,22/03/2023 03:00,22/03/2023 04:40,22/03/2023 03:02,22/03/2023 04:42,Completed,High Efficiency
J548,M04,Additive,2.81,21,5.14,91,22/03/2023 03:10,22/03/2023 03:31,22/03/2023 03:10,22/03/2023 03:31,Completed,High Efficiency
J549,M04,Additive,1.61,61,14.7,88,22/03/2023 03:20,22/03/2023 04:21,22/03/2023 03:15,22/03/2023 04:16,Completed,Low Efficiency
J550,M02,Lathe,2.98,31,6.28,92,22/03/2023 03:30,22/03/2023 04:01,22/03/2023 03:35,22/03/2023 04:06,Completed,High Efficiency
J551,M01,Drilling,3.36,85,5.05,92,22/03/2023 03:40,22/03/2023 05:05,22/03/2023 03:39,22/03/2023 05:04,Completed,Low Efficiency
J552,M01,Additive,4.76,68,11.58,86,22/03/2023 03:50,22/03/2023 04:58,22/03/2023 03:53,22/03/2023 05:01,Completed,Moderate Efficiency
J553,M03,Lathe,3.11,63,12.39,83,22/03/2023 04:00,22/03/2023 05:03,22/03/2023 04:00,22/03/2023 05:03,Completed,Moderate Efficiency
J554,M04,Milling,1.42,93,6.97,96,22/03/2023 04:10,22/03/2023 05:43,22/03/2023 04:12,22/03/2023 05:45,Completed,High Efficiency
J555,M02,Additive,1.61,37,12.3,95,22/03/2023 04:20,22/03/2023 04:57,22/03/2023 04:30,22/03/2023 05:07,Delayed,Low Efficiency
J556,M05,Additive,3.93,36,5.37,98,22/03/2023 04:30,22/03/2023 05:06,,,Failed,Low Efficiency
J557,M04,Drilling,3.61,44,4.66,98,22/03/2023 04:40,22/03/2023 05:24,22/03/2023 04:40,22/03/2023 05:24,Completed,High Efficiency
J558,M03,Drilling,4.07,56,8.89,87,22/03/2023 04:50,22/03/2023 05:46,22/03/2023 04:54,22/03/2023 05:50,Completed,Moderate Efficiency
J559,M02,Lathe,1.78,114,9.67,88,22/03/2023 05:00,22/03/2023 06:54,22/03/2023 05:01,22/03/2023 06:55,Completed,Moderate Efficiency
J560,M01,Grinding,2.66,79,12.1,82,22/03/2023 05:10,22/03/2023 06:29,22/03/2023 05:30,22/03/2023 06:49,Delayed,Low Efficiency
J561,M04,Milling,1.65,44,8.3,88,22/03/2023 05:20,22/03/2023 06:04,22/03/2023 05:23,22/03/2023 06:07,Completed,Moderate Efficiency
J562,M05,Lathe,3.38,108,10.49,91,22/03/2023 05:30,22/03/2023 07:18,22/03/2023 05:31,22/03/2023 07:19,Completed,Moderate Efficiency
J563,M05,Milling,1.36,80,7.48,81,22/03/2023 05:40,22/03/2023 07:00,22/03/2023 05:44,22/03/2023 07:04,Completed,Moderate Efficiency
J564,M02,Grinding,2.72,112,12.39,85,22/03/2023 05:50,22/03/2023 07:42,22/03/2023 05:46,22/03/2023 07:38,Completed,Low Efficiency
J565,M05,Milling,3.16,110,13.71,95,22/03/2023 06:00,22/03/2023 07:50,22/03/2023 06:05,22/03/2023 07:55,Completed,Moderate Efficiency
J566,M02,Grinding,2.91,108,6.09,84,22/03/2023 06:10,22/03/2023 07:58,22/03/2023 06:13,22/03/2023 08:01,Completed,High Efficiency
J567,M01,Milling,3.42,88,7.35,97,22/03/2023 06:20,22/03/2023 07:48,22/03/2023 06:23,22/03/2023 07:51,Completed,High Efficiency
J568,M03,Grinding,2.7,74,2.47,95,22/03/2023 06:30,22/03/2023 07:44,22/03/2023 07:00,22/03/2023 08:14,Delayed,Low Efficiency
J569,M02,Grinding,3.08,52,10.42,96,22/03/2023 06:40,22/03/2023 07:32,22/03/2023 06:39,22/03/2023 07:31,Completed,Low Efficiency
J570,M03,Grinding,3.17,67,13.2,91,22/03/2023 06:50,22/03/2023 07:57,22/03/2023 06:48,22/03/2023 07:55,Completed,Low Efficiency
J571,M03,Drilling,4.71,85,8.37,97,22/03/2023 07:00,22/03/2023 08:25,,,Failed,Low Efficiency
J572,M04,Additive,1.44,90,11.44,94,22/03/2023 07:10,22/03/2023 08:40,22/03/2023 07:12,22/03/2023 08:42,Completed,Moderate Efficiency
J573,M03,Lathe,1.02,70,6.78,86,22/03/2023 07:20,22/03/2023 08:30,,,Failed,Low Efficiency
J574,M02,Milling,2.31,23,5.63,98,22/03/2023 07:30,22/03/2023 07:53,22/03/2023 07:29,22/03/2023 07:52,Completed,Low Efficiency
J575,M05,Additive,1.99,120,2.21,93,22/03/2023 07:40,22/03/2023 09:40,22/03/2023 08:06,22/03/2023 10:06,Delayed,Low Efficiency
J576,M03,Lathe,2.29,65,3.67,87,22/03/2023 07:50,22/03/2023 08:55,22/03/2023 07:52,22/03/2023 08:57,Completed,High Efficiency
J577,M04,Drilling,3.71,99,5.13,90,22/03/2023 08:00,22/03/2023 09:39,22/03/2023 08:20,22/03/2023 09:59,Delayed,Low Efficiency
J578,M03,Lathe,2.88,84,4.29,90,22/03/2023 08:10,22/03/2023 09:34,22/03/2023 08:05,22/03/2023 09:29,Completed,Low Efficiency
J579,M03,Drilling,3.36,94,13.75,86,22/03/2023 08:20,22/03/2023 09:54,22/03/2023 08:22,22/03/2023 09:56,Completed,Moderate Efficiency
J580,M04,Milling,3.96,28,9.13,86,22/03/2023 08:30,22/03/2023 08:58,22/03/2023 08:27,22/03/2023 08:55,Completed,Low Efficiency
J581,M01,Additive,3.37,67,11.24,98,22/03/2023 08:40,22/03/2023 09:47,22/03/2023 08:42,22/03/2023 09:49,Completed,Moderate Efficiency
J582,M03,Grinding,2.67,95,6.41,85,22/03/2023 08:50,22/03/2023 10:25,22/03/2023 09:16,22/03/2023 10:51,Delayed,Low Efficiency
J583,M02,Milling,4.15,56,13.47,80,22/03/2023 09:00,22/03/2023 09:56,22/03/2023 08:57,22/03/2023 09:53,Completed,Low Efficiency
J584,M05,Additive,2.4,32,4.86,93,22/03/2023 09:10,22/03/2023 09:42,,,Failed,Low Efficiency
J585,M05,Lathe,4.47,41,5.15,93,22/03/2023 09:20,22/03/2023 10:01,,,Failed,Low Efficiency
J586,M01,Additive,4.59,88,10.05,82,22/03/2023 09:30,22/03/2023 10:58,22/03/2023 09:32,22/03/2023 11:00,Completed,Moderate Efficiency
J587,M05,Additive,4.67,80,6.9,94,22/03/2023 09:40,22/03/2023 11:00,22/03/2023 09:50,22/03/2023 11:10,Delayed,Low Efficiency
J588,M04,Grinding,3.57,96,13,98,22/03/2023 09:50,22/03/2023 11:26,,,Failed,Low Efficiency
J589,M03,Additive,4.06,54,11.89,88,22/03/2023 10:00,22/03/2023 10:54,22/03/2023 09:59,22/03/2023 10:53,Completed,Low Efficiency
J590,M03,Lathe,1.72,110,3.47,82,22/03/2023 10:10,22/03/2023 12:00,22/03/2023 10:08,22/03/2023 11:58,Completed,Low Efficiency
J591,M05,Additive,1.8,70,13.68,85,22/03/2023 10:20,22/03/2023 11:30,,,Failed,Low Efficiency
J592,M01,Milling,2.89,69,6.62,80,22/03/2023 10:30,22/03/2023 11:39,,,Failed,Low Efficiency
J593,M03,Grinding,3.12,87,6.22,89,22/03/2023 10:40,22/03/2023 12:07,22/03/2023 10:38,22/03/2023 12:05,Completed,Low Efficiency
J594,M05,Drilling,2.22,84,12.13,86,22/03/2023 10:50,22/03/2023 12:14,22/03/2023 10:47,22/03/2023 12:11,Completed,Low Efficiency
J595,M05,Lathe,4.3,26,9.83,83,22/03/2023 11:00,22/03/2023 11:26,22/03/2023 10:57,22/03/2023 11:23,Completed,Low Efficiency
J596,M02,Additive,4.69,21,3.03,91,22/03/2023 11:10,22/03/2023 11:31,22/03/2023 11:14,22/03/2023 11:35,Completed,High Efficiency
J597,M04,Milling,3.02,64,11,88,22/03/2023 11:20,22/03/2023 12:24,22/03/2023 11:24,22/03/2023 12:28,Completed,Moderate Efficiency
J598,M04,Additive,4.33,102,2.43,93,22/03/2023 11:30,22/03/2023 13:12,22/03/2023 11:31,22/03/2023 13:13,Completed,Optimal Efficiency
J599,M04,Lathe,4.49,85,7.05,81,22/03/2023 11:40,22/03/2023 13:05,22/03/2023 12:08,22/03/2023 13:33,Delayed,Low Efficiency
J600,M01,Milling,4.72,63,10.66,86,22/03/2023 11:50,22/03/2023 12:53,22/03/2023 11:47,22/03/2023 12:50,Completed,Low Efficiency
J601,M01,Milling,3.89,60,12.62,92,22/03/2023 12:00,22/03/2023 13:00,22/03/2023 11:55,22/03/2023 12:55,Completed,Low Efficiency
J602,M04,Lathe,4.02,79,7.93,80,22/03/2023 12:10,22/03/2023 13:29,22/03/2023 12:35,22/03/2023 13:54,Delayed,Low Efficiency
J603,M03,Lathe,3.24,90,7.32,83,22/03/2023 12:20,22/03/2023 13:50,22/03/2023 12:20,22/03/2023 13:50,Completed,High Efficiency
J604,M02,Grinding,4.66,104,4.99,83,22/03/2023 12:30,22/03/2023 14:14,22/03/2023 12:53,22/03/2023 14:37,Delayed,Low Efficiency
J605,M04,Additive,1.43,25,9.27,91,22/03/2023 12:40,22/03/2023 13:05,22/03/2023 12:43,22/03/2023 13:08,Completed,Moderate Efficiency
J606,M01,Grinding,3.62,103,11.35,94,22/03/2023 12:50,22/03/2023 14:33,22/03/2023 12:50,22/03/2023 14:33,Completed,Moderate Efficiency
J607,M03,Milling,4.97,79,13.93,94,22/03/2023 13:00,22/03/2023 14:19,,,Failed,Low Efficiency
J608,M03,Lathe,3.36,118,7.23,95,22/03/2023 13:10,22/03/2023 15:08,,,Failed,Low Efficiency
J609,M03,Lathe,3.04,85,3.08,82,22/03/2023 13:20,22/03/2023 14:45,,,Failed,Low Efficiency
J610,M01,Lathe,2.91,116,2.46,87,22/03/2023 13:30,22/03/2023 15:26,,,Failed,Low Efficiency
J611,M01,Lathe,2.38,70,7.41,80,22/03/2023 13:40,22/03/2023 14:50,,,Failed,Low Efficiency
J612,M03,Lathe,1.55,102,14,80,22/03/2023 13:50,22/03/2023 15:32,,,Failed,Low Efficiency
J613,M03,Additive,4.02,66,6.01,84,22/03/2023 14:00,22/03/2023 15:06,22/03/2023 14:01,22/03/2023 15:07,Completed,High Efficiency
J614,M01,Lathe,4.24,77,5.71,81,22/03/2023 14:10,22/03/2023 15:27,22/03/2023 14:10,22/03/2023 15:27,Completed,High Efficiency
J615,M02,Milling,3.24,53,12.27,81,22/03/2023 14:20,22/03/2023 15:13,22/03/2023 14:44,22/03/2023 15:37,Delayed,Low Efficiency
J616,M01,Additive,1.45,45,6.11,93,22/03/2023 14:30,22/03/2023 15:15,,,Failed,Low Efficiency
J617,M01,Drilling,2.09,66,11.05,91,22/03/2023 14:40,22/03/2023 15:46,22/03/2023 14:39,22/03/2023 15:45,Completed,Low Efficiency
J618,M02,Lathe,3.83,94,13.39,84,22/03/2023 14:50,22/03/2023 16:24,22/03/2023 14:51,22/03/2023 16:25,Completed,Moderate Efficiency
J619,M01,Grinding,1.04,114,11.61,98,22/03/2023 15:00,22/03/2023 16:54,22/03/2023 15:19,22/03/2023 17:13,Delayed,Low Efficiency
J620,M01,Additive,3.85,112,13.5,85,22/03/2023 15:10,22/03/2023 17:02,22/03/2023 15:12,22/03/2023 17:04,Completed,Moderate Efficiency
J621,M05,Drilling,4.68,58,8.91,87,22/03/2023 15:20,22/03/2023 16:18,22/03/2023 15:17,22/03/2023 16:15,Completed,Low Efficiency
J622,M03,Grinding,1.93,107,2.24,80,22/03/2023 15:30,22/03/2023 17:17,22/03/2023 15:58,22/03/2023 17:45,Delayed,Low Efficiency
J623,M04,Grinding,2.43,109,9.16,81,22/03/2023 15:40,22/03/2023 17:29,22/03/2023 15:40,22/03/2023 17:29,Completed,High Efficiency
J624,M03,Additive,1.92,29,14.55,91,22/03/2023 15:50,22/03/2023 16:19,22/03/2023 15:52,22/03/2023 16:21,Completed,Moderate Efficiency
J625,M01,Drilling,3.36,70,11.67,94,22/03/2023 16:00,22/03/2023 17:10,22/03/2023 16:30,22/03/2023 17:40,Delayed,Low Efficiency
J626,M05,Drilling,3.13,52,2.68,82,22/03/2023 16:10,22/03/2023 17:02,22/03/2023 16:07,22/03/2023 16:59,Completed,Low Efficiency
J627,M01,Grinding,3.22,72,3.4,85,22/03/2023 16:20,22/03/2023 17:32,22/03/2023 16:17,22/03/2023 17:29,Completed,Low Efficiency
J628,M02,Drilling,1.5,119,6.85,84,22/03/2023 16:30,22/03/2023 18:29,22/03/2023 16:26,22/03/2023 18:25,Completed,Low Efficiency
J629,M03,Milling,1.3,112,2.94,93,22/03/2023 16:40,22/03/2023 18:32,22/03/2023 17:06,22/03/2023 18:58,Delayed,Low Efficiency
J630,M05,Additive,4.02,39,6.18,93,22/03/2023 16:50,22/03/2023 17:29,22/03/2023 17:13,22/03/2023 17:52,Delayed,Low Efficiency
J631,M01,Lathe,4.54,105,2.63,97,22/03/2023 17:00,22/03/2023 18:45,22/03/2023 16:59,22/03/2023 18:44,Completed,Low Efficiency
J632,M01,Grinding,2.1,51,13.64,85,22/03/2023 17:10,22/03/2023 18:01,22/03/2023 17:09,22/03/2023 18:00,Completed,Low Efficiency
J633,M03,Milling,4.42,98,14.08,97,22/03/2023 17:20,22/03/2023 18:58,22/03/2023 17:46,22/03/2023 19:24,Delayed,Low Efficiency
J634,M03,Drilling,3.26,87,9.49,80,22/03/2023 17:30,22/03/2023 18:57,22/03/2023 17:27,22/03/2023 18:54,Completed,Low Efficiency
J635,M04,Milling,1.54,103,7.9,80,22/03/2023 17:40,22/03/2023 19:23,,,Failed,Low Efficiency
J636,M05,Milling,1.45,73,4.36,80,22/03/2023 17:50,22/03/2023 19:03,22/03/2023 18:12,22/03/2023 19:25,Delayed,Low Efficiency
J637,M04,Grinding,2.13,85,13.13,89,22/03/2023 18:00,22/03/2023 19:25,,,Failed,Low Efficiency
J638,M05,Drilling,3.8,93,4.06,88,22/03/2023 18:10,22/03/2023 19:43,22/03/2023 18:06,22/03/2023 19:39,Completed,Low Efficiency
J639,M05,Grinding,1.37,102,2.21,82,22/03/2023 18:20,22/03/2023 20:02,22/03/2023 18:44,22/03/2023 20:26,Delayed,Low Efficiency
J640,M01,Lathe,1.78,36,6.59,86,22/03/2023 18:30,22/03/2023 19:06,22/03/2023 18:34,22/03/2023 19:10,Completed,High Efficiency
J641,M01,Grinding,2.8,113,3.17,85,22/03/2023 18:40,22/03/2023 20:33,22/03/2023 19:10,22/03/2023 21:03,Delayed,Low Efficiency
J642,M04,Lathe,4.66,43,11.89,90,22/03/2023 18:50,22/03/2023 19:33,22/03/2023 19:14,22/03/2023 19:57,Delayed,Low Efficiency
J643,M05,Grinding,4.74,61,5.82,91,22/03/2023 19:00,22/03/2023 20:01,22/03/2023 19:28,22/03/2023 20:29,Delayed,Low Efficiency
J644,M02,Drilling,4.04,87,14.09,89,22/03/2023 19:10,22/03/2023 20:37,22/03/2023 19:14,22/03/2023 20:41,Completed,Moderate Efficiency
J645,M01,Milling,2.32,50,8.42,89,22/03/2023 19:20,22/03/2023 20:10,22/03/2023 19:33,22/03/2023 20:23,Delayed,Low Efficiency
J646,M02,Additive,3.69,118,4.63,84,22/03/2023 19:30,22/03/2023 21:28,,,Failed,Low Efficiency
J647,M05,Grinding,2.44,97,14.54,98,22/03/2023 19:40,22/03/2023 21:17,22/03/2023 19:39,22/03/2023 21:16,Completed,Low Efficiency
J648,M01,Additive,1.71,56,11,90,22/03/2023 19:50,22/03/2023 20:46,22/03/2023 19:53,22/03/2023 20:49,Completed,Moderate Efficiency
J649,M03,Additive,1.69,57,2.81,96,22/03/2023 20:00,22/03/2023 20:57,22/03/2023 20:21,22/03/2023 21:18,Delayed,Low Efficiency
J650,M04,Drilling,1.34,100,9.56,85,22/03/2023 20:10,22/03/2023 21:50,22/03/2023 20:13,22/03/2023 21:53,Completed,Moderate Efficiency
J651,M01,Drilling,3.41,37,6.08,84,22/03/2023 20:20,22/03/2023 20:57,22/03/2023 20:39,22/03/2023 21:16,Delayed,Low Efficiency
J652,M01,Additive,2.29,25,3.47,85,22/03/2023 20:30,22/03/2023 20:55,22/03/2023 20:35,22/03/2023 21:00,Completed,High Efficiency
J653,M04,Drilling,1.59,21,12.56,81,22/03/2023 20:40,22/03/2023 21:01,22/03/2023 21:08,22/03/2023 21:29,Delayed,Low Efficiency
J654,M02,Drilling,2.03,59,3.42,93,22/03/2023 20:50,22/03/2023 21:49,22/03/2023 21:04,22/03/2023 22:03,Delayed,Low Efficiency
J655,M04,Milling,4.76,46,4.61,89,22/03/2023 21:00,22/03/2023 21:46,22/03/2023 20:59,22/03/2023 21:45,Completed,Low Efficiency
J656,M02,Grinding,3.68,23,8.99,87,22/03/2023 21:10,22/03/2023 21:33,22/03/2023 21:10,22/03/2023 21:33,Completed,High Efficiency
J657,M03,Grinding,3.91,101,10.7,95,22/03/2023 21:20,22/03/2023 23:01,22/03/2023 21:20,22/03/2023 23:01,Completed,Moderate Efficiency
J658,M02,Drilling,4.08,60,2.94,90,22/03/2023 21:30,22/03/2023 22:30,22/03/2023 21:57,22/03/2023 22:57,Delayed,Low Efficiency
J659,M03,Milling,1.18,61,14.09,87,22/03/2023 21:40,22/03/2023 22:41,22/03/2023 21:50,22/03/2023 22:51,Delayed,Low Efficiency
J660,M01,Milling,4.59,120,3.14,93,22/03/2023 21:50,22/03/2023 23:50,22/03/2023 22:20,23/03/2023 00:20,Delayed,Low Efficiency
J661,M04,Lathe,3.82,79,13.23,96,22/03/2023 22:00,22/03/2023 23:19,22/03/2023 21:57,22/03/2023 23:16,Completed,Low Efficiency
J662,M03,Milling,1.73,30,4.05,93,22/03/2023 22:10,22/03/2023 22:40,22/03/2023 22:32,22/03/2023 23:02,Delayed,Low Efficiency
J663,M03,Lathe,1.83,112,9.51,80,22/03/2023 22:20,23/03/2023 00:12,22/03/2023 22:34,23/03/2023 00:26,Delayed,Low Efficiency
J664,M05,Additive,4.86,97,2.25,86,22/03/2023 22:30,23/03/2023 00:07,22/03/2023 22:31,23/03/2023 00:08,Completed,Optimal Efficiency
J665,M02,Lathe,1.12,45,7.92,97,22/03/2023 22:40,22/03/2023 23:25,22/03/2023 22:40,22/03/2023 23:25,Completed,High Efficiency
J666,M01,Additive,2.92,71,2.99,97,22/03/2023 22:50,23/03/2023 00:01,22/03/2023 22:47,22/03/2023 23:58,Completed,Low Efficiency
J667,M01,Milling,2.63,71,6.57,97,22/03/2023 23:00,23/03/2023 00:11,22/03/2023 23:04,23/03/2023 00:15,Completed,High Efficiency
J668,M01,Additive,3.36,29,11.77,94,22/03/2023 23:10,22/03/2023 23:39,22/03/2023 23:06,22/03/2023 23:35,Completed,Low Efficiency
J669,M03,Additive,3.22,39,5.85,94,22/03/2023 23:20,22/03/2023 23:59,22/03/2023 23:15,22/03/2023 23:54,Completed,Low Efficiency
J670,M01,Grinding,4.21,84,10.61,91,22/03/2023 23:30,23/03/2023 00:54,22/03/2023 23:31,23/03/2023 00:55,Completed,Moderate Efficiency
J671,M02,Drilling,3,116,8.84,91,22/03/2023 23:40,23/03/2023 01:36,22/03/2023 23:40,23/03/2023 01:36,Completed,High Efficiency
J672,M02,Grinding,1.72,30,7.5,81,22/03/2023 23:50,23/03/2023 00:20,23/03/2023 00:00,23/03/2023 00:30,Delayed,Low Efficiency
J673,M02,Grinding,2.43,102,9.49,84,23/03/2023 00:00,23/03/2023 01:42,23/03/2023 00:10,23/03/2023 01:52,Delayed,Low Efficiency
J674,M03,Additive,4.68,99,6.84,82,23/03/2023 00:10,23/03/2023 01:49,23/03/2023 00:12,23/03/2023 01:51,Completed,High Efficiency
J675,M03,Grinding,3.67,25,4.14,96,23/03/2023 00:20,23/03/2023 00:45,,,Failed,Low Efficiency
J676,M01,Milling,1.37,108,12.39,83,23/03/2023 00:30,23/03/2023 02:18,23/03/2023 00:47,23/03/2023 02:35,Delayed,Low Efficiency
J677,M02,Additive,4.61,111,10.3,89,23/03/2023 00:40,23/03/2023 02:31,23/03/2023 01:04,23/03/2023 02:55,Delayed,Low Efficiency
J678,M03,Additive,4.05,58,14.55,97,23/03/2023 00:50,23/03/2023 01:48,23/03/2023 01:13,23/03/2023 02:11,Delayed,Low Efficiency
J679,M01,Drilling,1.65,76,10.69,88,23/03/2023 01:00,23/03/2023 02:16,23/03/2023 00:58,23/03/2023 02:14,Completed,Low Efficiency
J680,M02,Additive,3.12,24,11.09,86,23/03/2023 01:10,23/03/2023 01:34,23/03/2023 01:12,23/03/2023 01:36,Completed,Moderate Efficiency
J681,M04,Grinding,4.08,67,11.06,81,23/03/2023 01:20,23/03/2023 02:27,23/03/2023 01:16,23/03/2023 02:23,Completed,Low Efficiency
J682,M03,Milling,1.73,46,4.04,85,23/03/2023 01:30,23/03/2023 02:16,23/03/2023 01:26,23/03/2023 02:12,Completed,Low Efficiency
J683,M04,Grinding,2.22,46,6.99,90,23/03/2023 01:40,23/03/2023 02:26,23/03/2023 01:35,23/03/2023 02:21,Completed,Low Efficiency
J684,M03,Grinding,1.46,28,13.43,96,23/03/2023 01:50,23/03/2023 02:18,23/03/2023 01:46,23/03/2023 02:14,Completed,Low Efficiency
J685,M03,Additive,4.39,81,10.4,91,23/03/2023 02:00,23/03/2023 03:21,23/03/2023 02:01,23/03/2023 03:22,Completed,Moderate Efficiency
J686,M03,Milling,4.76,37,5.02,98,23/03/2023 02:10,23/03/2023 02:47,23/03/2023 02:15,23/03/2023 02:52,Completed,High Efficiency
J687,M02,Drilling,1.84,78,11.24,82,23/03/2023 02:20,23/03/2023 03:38,,,Failed,Low Efficiency
J688,M01,Milling,4.75,62,7.47,89,23/03/2023 02:30,23/03/2023 03:32,23/03/2023 02:28,23/03/2023 03:30,Completed,Low Efficiency
J689,M03,Lathe,1.17,25,5.92,85,23/03/2023 02:40,23/03/2023 03:05,23/03/2023 02:44,23/03/2023 03:09,Completed,High Efficiency
J690,M05,Lathe,3.73,40,10.82,94,23/03/2023 02:50,23/03/2023 03:30,23/03/2023 03:03,23/03/2023 03:43,Delayed,Low Efficiency
J691,M05,Milling,3.48,87,4.38,97,23/03/2023 03:00,23/03/2023 04:27,23/03/2023 02:56,23/03/2023 04:23,Completed,Low Efficiency
J692,M01,Drilling,4.66,83,4.07,89,23/03/2023 03:10,23/03/2023 04:33,23/03/2023 03:11,23/03/2023 04:34,Completed,High Efficiency
J693,M03,Lathe,4.51,59,3.23,85,23/03/2023 03:20,23/03/2023 04:19,23/03/2023 03:15,23/03/2023 04:14,Completed,Low Efficiency
J694,M01,Drilling,2.77,23,9.15,94,23/03/2023 03:30,23/03/2023 03:53,23/03/2023 03:34,23/03/2023 03:57,Completed,Moderate Efficiency
J695,M01,Milling,3.71,80,8.73,96,23/03/2023 03:40,23/03/2023 05:00,23/03/2023 04:09,23/03/2023 05:29,Delayed,Low Efficiency
J696,M01,Lathe,1.81,114,8.34,89,23/03/2023 03:50,23/03/2023 05:44,23/03/2023 04:18,23/03/2023 06:12,Delayed,Low Efficiency
J697,M04,Grinding,2.08,74,7.6,90,23/03/2023 04:00,23/03/2023 05:14,23/03/2023 04:12,23/03/2023 05:26,Delayed,Low Efficiency
J698,M05,Milling,2.46,56,13.15,82,23/03/2023 04:10,23/03/2023 05:06,23/03/2023 04:30,23/03/2023 05:26,Delayed,Low Efficiency
J699,M03,Lathe,3.94,60,8.62,96,23/03/2023 04:20,23/03/2023 05:20,,,Failed,Low Efficiency
J700,M01,Drilling,3.16,105,8.39,90,23/03/2023 04:30,23/03/2023 06:15,23/03/2023 04:25,23/03/2023 06:10,Completed,Low Efficiency
J701,M02,Additive,2.37,114,6.02,96,23/03/2023 04:40,23/03/2023 06:34,,,Failed,Low Efficiency
J702,M05,Lathe,3.85,45,14.9,94,23/03/2023 04:50,23/03/2023 05:35,23/03/2023 05:02,23/03/2023 05:47,Delayed,Low Efficiency
J703,M01,Additive,1.08,41,7.52,99,23/03/2023 05:00,23/03/2023 05:41,23/03/2023 05:05,23/03/2023 05:46,Completed,Moderate Efficiency
J704,M05,Lathe,4.1,39,9.13,87,23/03/2023 05:10,23/03/2023 05:49,23/03/2023 05:26,23/03/2023 06:05,Delayed,Low Efficiency
J705,M03,Lathe,3.45,85,5.62,93,23/03/2023 05:20,23/03/2023 06:45,,,Failed,Low Efficiency
J706,M03,Drilling,1.2,85,8.14,86,23/03/2023 05:30,23/03/2023 06:55,23/03/2023 05:29,23/03/2023 06:54,Completed,Low Efficiency
J707,M04,Milling,4.77,41,6.24,95,23/03/2023 05:40,23/03/2023 06:21,23/03/2023 05:52,23/03/2023 06:33,Delayed,Low Efficiency
J708,M05,Lathe,4.73,94,6.32,91,23/03/2023 05:50,23/03/2023 07:24,23/03/2023 06:18,23/03/2023 07:52,Delayed,Low Efficiency
J709,M04,Lathe,4.37,81,13.22,85,23/03/2023 06:00,23/03/2023 07:21,,,Failed,Low Efficiency
J710,M02,Grinding,1.76,77,12.33,92,23/03/2023 06:10,23/03/2023 07:27,23/03/2023 06:08,23/03/2023 07:25,Completed,Low Efficiency
J711,M04,Grinding,2.54,38,11.54,84,23/03/2023 06:20,23/03/2023 06:58,23/03/2023 06:18,23/03/2023 06:56,Completed,Low Efficiency
J712,M03,Drilling,1.35,80,12.83,99,23/03/2023 06:30,23/03/2023 07:50,23/03/2023 06:31,23/03/2023 07:51,Completed,Moderate Efficiency
J713,M05,Milling,2.52,80,13.55,81,23/03/2023 06:40,23/03/2023 08:00,,,Failed,Low Efficiency
J714,M04,Milling,1.5,42,5.4,91,23/03/2023 06:50,23/03/2023 07:32,23/03/2023 07:14,23/03/2023 07:56,Delayed,Low Efficiency
J715,M05,Lathe,4.22,51,4.22,80,23/03/2023 07:00,23/03/2023 07:51,23/03/2023 07:02,23/03/2023 07:53,Completed,High Efficiency
J716,M05,Additive,3.67,27,3.19,85,23/03/2023 07:10,23/03/2023 07:37,23/03/2023 07:14,23/03/2023 07:41,Completed,High Efficiency
J717,M02,Drilling,3.22,96,4.28,80,23/03/2023 07:20,23/03/2023 08:56,,,Failed,Low Efficiency
J718,M04,Additive,1.79,101,5.32,80,23/03/2023 07:30,23/03/2023 09:11,23/03/2023 07:31,23/03/2023 09:12,Completed,High Efficiency
J719,M04,Milling,3.19,92,4.96,85,23/03/2023 07:40,23/03/2023 09:12,23/03/2023 07:41,23/03/2023 09:13,Completed,High Efficiency
J720,M01,Additive,1.24,91,2.78,86,23/03/2023 07:50,23/03/2023 09:21,23/03/2023 07:48,23/03/2023 09:19,Completed,Low Efficiency
J721,M02,Lathe,3.07,66,7.93,94,23/03/2023 08:00,23/03/2023 09:06,23/03/2023 08:25,23/03/2023 09:31,Delayed,Low Efficiency
J722,M04,Drilling,2.43,40,14.48,80,23/03/2023 08:10,23/03/2023 08:50,23/03/2023 08:15,23/03/2023 08:55,Completed,Moderate Efficiency
J723,M04,Lathe,2.2,119,4.56,81,23/03/2023 08:20,23/03/2023 10:19,,,Failed,Low Efficiency
J724,M01,Additive,2.69,32,9.08,97,23/03/2023 08:30,23/03/2023 09:02,23/03/2023 08:32,23/03/2023 09:04,Completed,Moderate Efficiency
